,Airline,Destination,Duration,Total_Stops,Price,Dep_Hour,Dep_Day,Dep_Min,Journey_DOW,Source_Banglore,Source_Kolkata,Source_Delhi,Source_Chennai,Source_Mumbai
6512,11,4,1300,2,13376.0,6,15,45,5,0,0,1,0,0
6513,3,1,95,0,2227.0,20,18,5,1,0,0,0,0,1
6514,1,2,160,0,3971.0,5,21,55,4,1,0,0,0,0
6515,3,4,975,1,6628.0,9,27,15,3,0,0,1,0,0
6516,11,3,775,1,13584.0,21,5,10,2,0,1,0,0,0
6517,1,3,160,0,4148.0,6,21,55,3,0,1,0,0,0
6518,11,3,705,1,14571.0,6,6,30,4,0,1,0,0,0
6519,1,3,140,0,3841.0,22,21,20,1,0,1,0,0,0
6520,11,2,165,0,5198.0,6,4,0,2,1,0,0,0,0
6521,2,2,170,0,3383.0,4,24,55,2,1,0,0,0,0
6522,11,4,195,0,7202.0,11,6,0,3,0,0,1,0,0
6523,3,4,195,0,5021.0,21,4,5,0,0,0,1,0,0
6524,4,2,165,0,4239.0,20,5,55,1,1,0,0,0,0
6525,11,4,1025,2,15129.0,19,27,30,0,0,0,1,0,0
6526,5,2,160,0,21520.0,7,3,0,3,1,0,0,0,0
6527,3,4,195,0,7673.0,5,3,35,6,0,0,1,0,0
6528,3,2,170,0,4823.0,20,18,0,1,1,0,0,0,0
6529,11,4,715,1,15190.0,7,6,5,6,0,0,1,0,0
6530,11,3,850,1,14781.0,8,18,25,5,0,1,0,0,0
6531,3,3,155,0,4804.0,15,18,30,5,0,1,0,0,0
6532,11,4,1415,1,10262.0,13,6,0,6,0,0,1,0,0
6533,3,4,705,1,7503.0,9,15,15,2,0,0,1,0,0
6534,11,2,175,0,8016.0,11,15,10,5,1,0,0,0,0
6535,3,1,90,0,4049.0,6,6,25,4,0,0,0,0,1
6536,8,2,425,1,12389.0,5,3,50,6,1,0,0,0,0
6537,1,0,140,0,3597.0,17,5,45,3,0,0,0,1,0
6538,9,4,840,1,13727.0,11,15,30,2,0,0,1,0,0
6539,11,1,85,0,5678.0,2,5,55,5,0,0,0,0,1
6540,9,4,640,1,7670.0,10,5,20,3,0,0,1,0,0
6541,11,3,570,1,10844.0,14,18,5,5,0,1,0,0,0
6542,11,3,1545,1,7064.0,16,4,30,4,0,1,0,0,0
6543,9,4,720,1,8930.0,9,6,0,2,0,0,1,0,0
6544,2,2,170,0,4282.0,4,4,55,4,1,0,0,0,0
6545,3,2,170,0,4823.0,8,21,30,4,1,0,0,0,0
6546,11,4,1280,1,12373.0,7,5,5,3,0,0,1,0,0
6547,11,2,800,1,11087.0,7,3,0,1,1,0,0,0,0
6548,11,4,395,1,16079.0,21,6,50,2,0,0,1,0,0
6549,3,4,195,0,5601.0,5,6,35,4,0,0,1,0,0
6550,1,1,90,0,2753.0,5,6,45,4,0,0,0,0,1
6551,11,4,335,1,12898.0,22,27,50,3,0,0,1,0,0
6552,9,4,480,1,15603.0,13,3,0,0,0,0,1,0,0
6553,3,3,165,0,4174.0,9,4,35,2,0,1,0,0,0
6554,3,2,175,0,6144.0,20,24,0,6,1,0,0,0,0
6555,11,3,590,1,14781.0,8,5,25,2,0,1,0,0,0
6556,3,4,345,1,6195.0,21,15,50,5,0,0,1,0,0
6557,11,3,1545,1,8586.0,6,5,30,2,0,1,0,0,0
6558,3,2,170,0,11934.0,22,3,20,3,1,0,0,0,0
6559,8,3,1345,2,14424.0,7,15,0,2,0,1,0,0,0
6560,11,4,715,1,18581.0,7,24,5,0,0,0,1,0,0
6561,11,3,450,1,13941.0,21,5,10,3,0,1,0,0,0
6562,11,2,185,0,7229.0,18,5,55,2,1,0,0,0,0
6563,1,3,155,0,3873.0,6,15,55,2,0,1,0,0,0
6564,11,4,450,1,14714.0,11,6,30,4,0,0,1,0,0
6565,2,3,450,2,11245.0,15,24,25,6,0,1,0,0,0
6566,3,4,845,1,6104.0,11,27,25,0,0,0,1,0,0
6567,3,4,885,1,7094.0,7,3,35,0,0,0,1,0,0
6568,11,3,1335,1,10031.0,6,24,30,6,0,1,0,0,0
6569,11,3,375,1,13941.0,5,18,45,5,0,1,0,0,0
6570,9,4,390,1,7198.0,19,24,0,0,0,0,1,0,0
6571,1,2,175,0,3873.0,9,24,35,6,1,0,0,0,0
6572,8,3,150,0,5747.0,14,3,15,1,0,1,0,0,0
6573,8,1,75,0,3100.0,19,15,30,5,0,0,0,0,1
6574,8,3,245,1,8996.0,9,5,10,2,0,1,0,0,0
6575,9,4,505,1,9103.0,10,15,35,2,0,0,1,0,0
6576,11,2,890,1,31825.0,18,3,40,3,1,0,0,0,0
6577,11,3,1055,1,14781.0,16,15,30,2,0,1,0,0,0
6578,11,2,180,0,7229.0,8,18,20,5,1,0,0,0,0
6579,3,2,170,0,10067.0,23,3,30,3,1,0,0,0,0
6580,11,4,1125,2,10909.0,9,4,40,2,0,0,1,0,0
6581,3,3,155,0,4804.0,15,27,30,5,0,1,0,0,0
6582,11,1,85,0,4050.0,2,6,55,6,0,0,0,0,1
6583,11,3,1630,1,14151.0,20,15,25,2,0,1,0,0,0
6584,1,3,155,0,3841.0,6,6,55,6,0,1,0,0,0
6585,11,3,345,1,14781.0,14,5,5,3,0,1,0,0,0
6586,5,3,385,1,9870.0,17,6,0,4,0,1,0,0,0
6587,8,4,570,1,8907.0,13,27,30,0,0,0,1,0,0
6588,11,2,530,1,26890.0,22,3,50,3,1,0,0,0,0
6589,4,4,355,1,6195.0,7,15,0,0,0,0,1,0,0
6590,11,2,305,1,7832.0,14,21,5,3,1,0,0,0,0
6591,10,4,395,1,11269.0,8,21,55,3,0,0,1,0,0
6592,5,2,155,0,5613.0,16,24,0,6,1,0,0,0,0
6593,3,2,175,0,4284.0,0,5,30,5,1,0,0,0,0
6594,5,2,170,0,4668.0,21,5,0,2,1,0,0,0,0
6595,8,4,675,1,15197.0,8,3,0,6,0,0,1,0,0
6596,11,3,475,1,9899.0,8,6,25,4,0,1,0,0,0
6597,4,4,540,1,3948.0,10,27,35,3,0,0,1,0,0
6598,11,2,1400,1,10405.0,8,15,55,4,1,0,0,0,0
6599,9,4,835,3,15419.0,11,6,35,4,0,0,1,0,0
6600,9,4,625,1,15135.0,8,3,25,6,0,0,1,0,0
6601,10,4,395,1,13369.0,6,21,0,3,0,0,1,0,0
6602,11,4,440,2,18804.0,11,27,40,3,0,0,1,0,0
6603,2,4,625,1,6751.0,20,5,45,3,0,0,1,0,0
6604,8,3,745,1,10203.0,20,5,30,3,0,1,0,0,0
6605,11,2,860,1,27992.0,7,3,0,3,1,0,0,0,0
6606,8,4,725,2,12488.0,7,6,10,4,0,0,1,0,0
6607,11,2,180,0,5198.0,7,4,10,2,1,0,0,0,0
6608,11,2,180,0,7229.0,17,5,45,5,1,0,0,0,0
6609,8,3,1045,2,12723.0,5,6,50,4,0,1,0,0,0
6610,8,1,1630,2,13169.0,6,3,0,0,0,0,0,0,1
6611,8,3,535,2,8366.0,9,15,25,2,0,1,0,0,0
6612,9,4,900,1,7670.0,6,5,0,3,0,0,1,0,0
6613,11,2,165,0,7229.0,6,4,0,4,1,0,0,0,0
6614,5,2,170,0,4668.0,21,6,0,6,1,0,0,0,0
6615,2,4,660,1,8327.0,20,3,10,1,0,0,1,0,0
6616,11,4,940,1,12898.0,20,21,55,1,0,0,1,0,0
6617,3,3,240,1,4226.0,6,5,20,2,0,1,0,0,0
6618,11,4,1425,1,10262.0,19,27,15,3,0,0,1,0,0
6619,9,4,845,1,10678.0,4,24,55,0,0,0,1,0,0
6620,8,4,865,2,8052.0,17,21,15,3,0,0,1,0,0
6621,4,2,175,0,3898.0,11,24,40,6,1,0,0,0,0
6622,2,3,155,0,3807.0,10,6,20,4,0,1,0,0,0
6623,3,4,705,1,6838.0,9,6,15,2,0,0,1,0,0
6624,11,4,810,2,13014.0,5,24,30,0,0,0,1,0,0
6625,3,3,150,0,5224.0,14,4,25,2,0,1,0,0,0
6626,9,4,750,1,13377.0,13,6,0,3,0,0,1,0,0
6627,4,4,355,1,6633.0,7,21,0,1,0,0,1,0,0
6628,2,3,955,1,5192.0,7,24,35,4,0,1,0,0,0
6629,3,2,170,0,4591.0,22,18,10,3,1,0,0,0,0
6630,8,3,155,0,4880.0,20,5,45,3,0,1,0,0,0
6631,11,2,180,0,7229.0,17,27,45,5,1,0,0,0,0
6632,11,4,520,1,12373.0,19,5,45,3,0,0,1,0,0
6633,8,4,180,0,6094.0,14,27,10,5,0,0,1,0,0
6634,11,4,940,1,10262.0,20,6,55,4,0,0,1,0,0
6635,11,4,440,2,15439.0,11,4,40,2,0,0,1,0,0
6636,3,2,170,0,4077.0,23,5,30,2,1,0,0,0,0
6637,4,2,165,0,4632.0,20,18,55,5,1,0,0,0,0
6638,11,3,505,1,12692.0,9,6,35,3,0,1,0,0,0
6639,3,3,265,1,3480.0,19,24,20,2,0,1,0,0,0
6640,9,4,460,2,19360.0,17,18,50,5,0,0,1,0,0
6641,11,2,1235,1,9134.0,11,15,40,4,1,0,0,0,0
6642,9,4,420,1,13587.0,14,24,0,0,0,0,1,0,0
6643,11,4,1530,1,15554.0,17,5,30,3,0,0,1,0,0
6644,11,2,160,0,7229.0,19,3,55,1,1,0,0,0,0
6645,3,4,825,1,7514.0,8,3,35,0,0,0,1,0,0
6646,9,4,780,1,13587.0,8,6,0,3,0,0,1,0,0
6647,11,2,180,0,7229.0,7,6,10,4,1,0,0,0,0
6648,11,4,1570,1,10262.0,2,6,15,6,0,0,1,0,0
6649,3,4,810,1,14871.0,7,3,30,6,0,0,1,0,0
6650,9,4,615,1,10529.0,8,27,45,0,0,0,1,0,0
6651,3,4,895,1,6442.0,7,6,35,4,0,0,1,0,0
6652,3,3,290,1,5170.0,15,21,15,1,0,1,0,0,0
6653,3,4,895,1,6442.0,7,15,35,2,0,0,1,0,0
6654,3,2,175,0,3419.0,0,27,30,0,1,0,0,0,0
6655,11,2,830,1,17261.0,20,3,35,0,1,0,0,0,0
6656,1,0,135,0,3543.0,8,24,20,0,0,0,0,1,0
6657,2,2,165,0,3383.0,11,5,10,3,1,0,0,0,0
6658,8,4,1275,2,9181.0,22,24,0,0,0,0,1,0,0
6659,11,2,990,1,11087.0,18,3,55,1,1,0,0,0,0
6660,11,2,180,0,7229.0,7,18,10,3,1,0,0,0,0
6661,9,4,870,1,11249.0,4,3,45,1,0,0,1,0,0
6662,11,2,960,1,16736.0,7,3,0,0,1,0,0,0,0
6663,11,4,655,1,10262.0,17,24,30,0,0,0,1,0,0
6664,11,4,300,1,10262.0,14,6,0,6,0,0,1,0,0
6665,11,1,85,0,5678.0,2,15,55,2,0,0,0,0,1
6666,9,4,390,1,8307.0,9,21,0,3,0,0,1,0,0
6667,8,4,965,1,7690.0,17,18,20,5,0,0,1,0,0
6668,11,4,1390,2,16704.0,13,18,25,5,0,0,1,0,0
6669,8,4,1660,1,10315.0,4,3,0,1,0,0,1,0,0
6670,11,4,1615,2,15129.0,9,27,40,0,0,0,1,0,0
6671,8,3,1555,1,12173.0,7,24,0,6,0,1,0,0,0
6672,8,3,965,1,4227.0,19,4,0,0,0,1,0,0,0
6673,3,2,165,0,3943.0,6,6,5,4,1,0,0,0,0
6674,11,2,175,0,7229.0,11,6,10,6,1,0,0,0,0
6675,5,3,790,1,8610.0,7,15,10,2,0,1,0,0,0
6676,3,2,175,0,7303.0,7,3,10,1,1,0,0,0,0
6677,11,2,780,1,10972.0,18,18,40,0,1,0,0,0,0
6678,9,4,640,1,7670.0,10,18,20,5,0,0,1,0,0
6679,8,4,555,1,8372.0,10,15,0,2,0,0,1,0,0
6680,3,4,630,1,6628.0,15,6,0,6,0,0,1,0,0
6681,11,4,1415,1,10262.0,13,6,0,4,0,0,1,0,0
6682,11,3,1010,1,14178.0,16,24,30,4,0,1,0,0,0
6683,11,4,820,2,8518.0,5,27,10,2,0,0,1,0,0
6684,11,4,1320,2,13376.0,14,24,35,0,0,0,1,0,0
6685,5,3,1065,1,8452.0,17,6,0,4,0,1,0,0,0
6686,11,4,620,1,18371.0,2,24,15,0,0,0,1,0,0
6687,1,1,90,0,1965.0,13,4,15,0,0,0,0,0,1
6688,11,4,1025,2,10368.0,19,6,30,6,0,0,1,0,0
6689,11,3,1295,1,11467.0,20,5,25,2,0,1,0,0,0
6690,11,3,730,1,14781.0,16,5,30,3,0,1,0,0,0
6691,8,1,780,1,9535.0,20,3,15,0,0,0,0,0,1
6692,8,1,80,0,2050.0,21,4,5,0,0,0,0,0,1
6693,11,4,535,2,10368.0,19,6,30,4,0,0,1,0,0
6694,11,3,850,1,10031.0,8,24,25,6,0,1,0,0,0
6695,1,3,145,0,4491.0,9,21,0,6,0,1,0,0,0
6696,11,2,180,0,7229.0,17,15,45,2,1,0,0,0,0
6697,1,2,475,1,11401.0,10,3,20,6,1,0,0,0,0
6698,3,0,140,0,3597.0,14,27,45,3,0,0,0,1,0
6699,5,3,965,1,7927.0,17,6,0,4,0,1,0,0,0
6700,1,3,145,0,4174.0,9,5,0,5,0,1,0,0,0
6701,8,3,555,1,10203.0,7,5,0,5,0,1,0,0,0
6702,5,3,790,1,8610.0,7,5,10,3,0,1,0,0,0
6703,11,2,175,0,5769.0,15,6,15,4,1,0,0,0,0
6704,3,3,155,0,5644.0,11,5,30,5,0,1,0,0,0
6705,11,2,180,0,5769.0,7,6,10,2,1,0,0,0,0
6706,11,2,165,0,7229.0,6,15,0,2,1,0,0,0,0
6707,3,3,240,1,4226.0,6,6,20,4,0,1,0,0,0
6708,3,2,300,1,4588.0,12,3,5,1,1,0,0,0,0
6709,11,1,90,0,4995.0,10,21,20,1,0,0,0,0,1
6710,11,4,1145,1,5406.0,17,4,30,4,0,0,1,0,0
6711,1,3,150,0,3873.0,17,24,10,0,0,1,0,0,0
6712,11,4,440,1,17024.0,11,3,30,0,0,0,1,0,0
6713,1,4,270,1,5158.0,8,6,45,4,0,0,1,0,0
6714,11,1,90,0,8040.0,10,5,20,5,0,0,0,0,1
6715,11,3,635,1,10844.0,5,18,45,5,0,1,0,0,0
6716,8,0,135,0,4667.0,11,5,40,3,0,0,0,1,0
6717,11,1,90,0,5678.0,19,4,35,0,0,0,0,0,1
6718,8,3,875,2,12513.0,5,5,50,3,0,1,0,0,0
6719,11,2,180,0,8016.0,7,27,10,3,1,0,0,0,0
6720,1,0,140,0,3543.0,17,6,45,6,0,0,0,1,0
6721,11,4,655,1,5963.0,17,21,30,3,0,0,1,0,0
6722,11,3,475,1,14781.0,8,18,25,5,0,1,0,0,0
6723,11,4,1655,1,12373.0,9,18,0,5,0,0,1,0,0
6724,11,1,90,0,3210.0,19,6,35,6,0,0,0,0,1
6725,11,2,760,1,9134.0,5,15,45,4,1,0,0,0,0
6726,11,4,830,2,10919.0,14,6,35,3,0,0,1,0,0
6727,3,1,90,0,4575.0,9,5,10,5,0,0,0,0,1
6728,3,4,195,0,5601.0,5,15,35,5,0,0,1,0,0
6729,11,3,395,1,14151.0,17,18,0,5,0,1,0,0,0
6730,8,3,1195,2,10151.0,12,5,0,2,0,1,0,0,0
6731,5,2,170,0,5403.0,9,18,45,3,1,0,0,0,0
6732,3,4,345,1,6147.0,2,27,0,0,0,0,1,0,0
6733,3,3,150,0,4804.0,14,27,25,3,0,1,0,0,0
6734,9,4,620,1,8371.0,8,27,55,2,0,0,1,0,0
6735,11,4,535,2,13014.0,19,6,30,4,0,0,1,0,0
6736,2,2,170,0,3383.0,4,24,55,4,1,0,0,0,0
6737,1,0,140,0,7298.0,17,3,45,0,0,0,0,1,0
6738,11,2,180,0,4544.0,7,4,10,0,1,0,0,0,0
6739,9,4,395,1,15147.0,8,3,55,0,0,0,1,0,0
6740,9,4,900,1,10782.0,4,3,45,1,0,0,1,0,0
6741,3,4,290,1,6027.0,15,15,10,2,0,0,1,0,0
6742,11,4,830,2,10919.0,14,6,35,3,0,0,1,0,0
6743,8,4,1565,1,6681.0,6,27,10,2,0,0,1,0,0
6744,3,2,170,0,3943.0,23,24,30,0,1,0,0,0,0
6745,11,4,885,1,12898.0,21,27,50,0,0,0,1,0,0
6746,3,4,415,1,6628.0,18,6,35,3,0,0,1,0,0
6747,8,4,1590,1,5022.0,20,4,30,0,0,0,1,0,0
6748,8,4,1470,2,12698.0,7,6,10,2,0,0,1,0,0
6749,2,4,625,1,10794.0,20,6,45,4,0,0,1,0,0
6750,3,4,575,1,6416.0,11,6,25,4,0,0,1,0,0
6751,1,3,140,0,4622.0,22,3,20,1,0,1,0,0,0
6752,3,2,170,0,3943.0,13,27,0,0,1,0,0,0,0
6753,2,3,150,0,4508.0,19,6,55,3,0,1,0,0,0
6754,5,3,930,1,8452.0,7,6,10,4,0,1,0,0,0
6755,8,3,970,2,13437.0,16,5,45,3,0,1,0,0,0
6756,5,0,140,0,11982.0,17,18,45,5,0,0,0,1,0
6757,11,3,1025,1,10844.0,18,24,55,4,0,1,0,0,0
6758,11,4,1125,2,15129.0,9,5,40,3,0,0,1,0,0
6759,11,4,300,1,14714.0,14,27,0,3,0,0,1,0,0
6760,3,4,860,1,6093.0,6,27,40,3,0,0,1,0,0
6761,3,4,505,1,5307.0,4,4,55,1,0,0,1,0,0
6762,4,4,310,1,10188.0,14,15,25,2,0,0,1,0,0
6763,11,3,735,1,14571.0,20,6,0,3,0,1,0,0,0
6764,11,4,555,2,10976.0,19,27,10,2,0,0,1,0,0
6765,11,3,590,1,10844.0,6,24,30,4,0,1,0,0,0
6766,3,3,155,0,4488.0,20,4,20,2,0,1,0,0,0
6767,8,4,1215,1,8582.0,23,24,0,4,0,0,1,0,0
6768,11,4,1010,1,10262.0,19,24,45,0,0,0,1,0,0
6769,5,3,1065,1,8662.0,17,5,0,2,0,1,0,0,0
6770,3,2,165,0,4777.0,6,24,0,6,1,0,0,0,0
6771,11,1,90,0,2071.0,15,27,50,2,0,0,0,0,1
6772,11,2,980,1,11087.0,22,3,55,1,1,0,0,0,0
6773,8,2,170,0,5228.0,21,18,5,3,1,0,0,0,0
6774,11,3,590,1,12996.0,6,4,30,4,0,1,0,0,0
6775,11,2,900,1,16736.0,8,3,0,0,1,0,0,0,0
6776,11,3,910,1,13941.0,18,5,55,5,0,1,0,0,0
6777,8,2,500,1,9166.0,13,15,50,4,1,0,0,0,0
6778,8,4,1535,1,12677.0,5,3,15,6,0,0,1,0,0
6779,8,0,135,0,4405.0,11,24,40,6,0,0,0,1,0
6780,11,3,840,1,12121.0,9,5,35,2,0,1,0,0,0
6781,8,2,170,0,6121.0,21,6,5,3,1,0,0,0,0
6782,11,3,1495,1,14388.0,8,18,25,5,0,1,0,0,0
6783,11,3,870,1,11467.0,20,4,25,4,0,1,0,0,0
6784,11,2,780,1,13817.0,21,3,25,1,1,0,0,0,0
6785,8,1,75,0,3100.0,19,5,30,2,0,0,0,0,1
6786,9,4,455,1,8266.0,11,21,40,1,0,0,1,0,0
6787,11,3,1660,1,13759.0,19,24,45,6,0,1,0,0,0
6788,3,2,170,0,3943.0,0,6,25,4,1,0,0,0,0
6789,9,4,440,1,12327.0,18,27,15,2,0,0,1,0,0
6790,3,1,90,0,4049.0,6,6,25,4,0,0,0,0,1
6791,1,2,175,0,3573.0,21,6,10,6,1,0,0,0,0
6792,2,3,150,0,4409.0,19,15,55,2,0,1,0,0,0
6793,8,4,1580,2,6565.0,7,27,5,2,0,0,1,0,0
6794,3,3,160,0,4174.0,21,15,25,0,0,1,0,0,0
6795,11,2,180,0,4030.0,7,24,10,4,1,0,0,0,0
6796,2,3,155,0,4082.0,10,21,20,3,0,1,0,0,0
6797,8,3,1555,2,6117.0,9,24,10,4,0,1,0,0,0
6798,11,2,390,1,6163.0,5,21,50,3,1,0,0,0,0
6799,11,4,745,1,6540.0,16,27,0,2,0,0,1,0,0
6800,1,3,315,1,4649.0,15,5,5,3,0,1,0,0,0
6801,11,4,1270,1,10262.0,21,6,50,4,0,0,1,0,0
6802,5,2,165,0,5613.0,19,4,30,1,1,0,0,0,0
6803,3,2,180,0,6144.0,8,24,30,6,1,0,0,0,0
6804,11,3,1745,1,13067.0,17,5,0,3,0,1,0,0,0
6805,5,2,175,0,7608.0,21,3,10,6,1,0,0,0,0
6806,9,4,930,1,7198.0,10,6,0,4,0,0,1,0,0
6807,11,3,425,1,13941.0,16,15,30,2,0,1,0,0,0
6808,11,4,1125,2,10368.0,9,6,40,4,0,0,1,0,0
6809,1,0,135,0,3543.0,8,27,20,3,0,0,0,1,0
6810,3,3,160,0,4462.0,20,27,25,2,0,1,0,0,0
6811,8,3,470,2,8005.0,5,24,50,6,0,1,0,0,0
6812,11,3,1660,1,7064.0,18,4,55,4,0,1,0,0,0
6813,11,3,1480,1,12121.0,20,5,25,5,0,1,0,0,0
6814,8,4,435,2,8918.0,12,5,0,3,0,0,1,0,0
6815,8,3,745,1,8891.0,9,5,25,3,0,1,0,0,0
6816,8,3,375,1,10203.0,10,5,0,5,0,1,0,0,0
6817,9,4,480,1,8073.0,13,15,0,2,0,0,1,0,0
6818,3,4,370,1,11237.0,16,3,10,6,0,0,1,0,0
6819,11,4,1300,2,13376.0,6,6,45,4,0,0,1,0,0
6820,9,4,920,1,6513.0,7,6,10,4,0,0,1,0,0
6821,11,3,585,1,13731.0,18,24,55,4,0,1,0,0,0
6822,11,3,1430,1,7064.0,20,4,0,4,0,1,0,0,0
6823,11,2,805,1,16736.0,5,3,45,0,1,0,0,0,0
6824,11,3,845,1,8586.0,20,15,0,2,0,1,0,0,0
6825,9,4,780,1,11789.0,6,15,0,5,0,0,1,0,0
6826,3,3,155,0,5224.0,11,24,30,4,0,1,0,0,0
6827,3,4,195,0,6834.0,21,15,5,2,0,0,1,0,0
6828,3,4,570,1,6316.0,16,15,0,5,0,0,1,0,0
6829,11,4,1925,2,11869.0,10,21,45,3,0,0,1,0,0
6830,2,3,150,0,4384.0,22,3,50,0,0,1,0,0,0
6831,3,3,150,0,5644.0,14,21,25,6,0,1,0,0,0
6832,8,4,1380,2,19681.0,20,3,15,1,0,0,1,0,0
6833,9,4,930,1,13377.0,10,6,0,3,0,0,1,0,0
6834,9,4,695,2,10090.0,9,3,45,1,0,0,1,0,0
6835,11,1,1380,2,20845.0,17,3,50,0,0,0,0,0,1
6836,5,2,155,0,4878.0,17,24,0,0,1,0,0,0,0
6837,3,1,90,0,2227.0,21,6,20,6,0,0,0,0,1
6838,3,4,515,1,6442.0,7,18,35,5,0,0,1,0,0
6839,1,2,175,0,3257.0,21,27,10,0,1,0,0,0,0
6840,11,2,165,0,7229.0,6,15,0,5,1,0,0,0,0
6841,8,3,1035,2,15164.0,20,5,30,5,0,1,0,0,0
6842,3,2,170,0,10067.0,10,24,10,6,1,0,0,0,0
6843,8,4,180,0,5674.0,14,15,10,4,0,0,1,0,0
6844,11,2,1220,1,20800.0,14,3,5,3,1,0,0,0,0
6845,3,4,940,1,7144.0,6,18,50,5,0,0,1,0,0
6846,8,4,170,0,6094.0,5,27,10,0,0,0,1,0,0
6847,11,1,90,0,4050.0,10,18,20,5,0,0,0,0,1
6848,1,0,135,0,3859.0,9,24,45,0,0,0,0,1,0
6849,11,4,1950,2,11664.0,10,21,20,3,0,0,1,0,0
6850,9,4,850,2,7731.0,7,3,10,0,0,0,1,0,0
6851,11,3,575,1,12692.0,9,6,35,4,0,1,0,0,0
6852,8,4,1210,2,11307.0,13,18,15,5,0,0,1,0,0
6853,11,3,450,1,8586.0,21,6,10,4,0,1,0,0,0
6854,3,2,245,1,5746.0,11,21,20,3,1,0,0,0,0
6855,9,4,675,1,13378.0,8,21,0,3,0,0,1,0,0
6856,8,2,165,0,7486.0,17,24,0,6,1,0,0,0,0
6857,1,0,155,0,7298.0,9,3,30,0,0,0,0,1,0
6858,9,4,560,1,7005.0,11,6,40,4,0,0,1,0,0
6859,3,3,155,0,4804.0,17,5,15,3,0,1,0,0,0
6860,3,4,490,1,16162.0,4,3,45,1,0,0,1,0,0
6861,3,2,175,0,3419.0,0,24,30,2,1,0,0,0,0
6862,2,3,500,2,5192.0,15,5,10,5,0,1,0,0,0
6863,2,3,155,0,4409.0,10,15,20,0,0,1,0,0,0
6864,11,2,180,0,7229.0,8,18,20,3,1,0,0,0,0
6865,3,2,295,1,5397.0,16,15,55,4,1,0,0,0,0
6866,11,4,300,1,6542.0,14,15,0,0,0,0,1,0,0
6867,4,4,535,1,5281.0,10,27,25,2,0,0,1,0,0
6868,9,4,385,1,8266.0,12,6,50,3,0,0,1,0,0
6869,11,4,300,1,10262.0,14,6,0,4,0,0,1,0,0
6870,5,3,1445,1,11105.0,20,24,20,6,0,1,0,0,0
6871,11,2,180,0,4544.0,8,4,20,0,1,0,0,0,0
6872,8,3,150,0,4960.0,14,3,15,0,0,1,0,0,0
6873,11,2,1210,1,16736.0,8,3,55,0,1,0,0,0,0
6874,9,4,930,1,13377.0,10,6,0,6,0,0,1,0,0
6875,1,1,90,0,2227.0,13,18,15,5,0,0,0,0,1
6876,8,1,80,0,3100.0,6,15,20,4,0,0,0,0,1
6877,8,1,80,0,3100.0,21,6,5,4,0,0,0,0,1
6878,1,3,155,0,3873.0,6,18,55,5,0,1,0,0,0
6879,3,1,90,0,5232.0,20,3,5,6,0,0,0,0,1
6880,11,2,185,0,3359.0,18,27,55,0,1,0,0,0,0
6881,3,2,175,0,6144.0,7,24,10,6,1,0,0,0,0
6882,3,4,265,1,7725.0,7,3,35,0,0,0,1,0,0
6883,8,2,170,0,4441.0,21,24,5,6,1,0,0,0,0
6884,8,4,2280,3,10703.0,5,27,15,3,0,0,1,0,0
6885,11,3,775,1,8529.0,21,6,10,4,0,1,0,0,0
6886,9,4,560,1,14973.0,4,3,0,6,0,0,1,0,0
6887,11,3,685,1,14571.0,8,24,25,4,0,1,0,0,0
6888,1,2,175,0,3257.0,21,6,10,2,1,0,0,0,0
6889,11,2,365,1,11087.0,16,18,55,0,1,0,0,0,0
6890,1,3,155,0,3873.0,6,4,55,4,0,1,0,0,0
6891,1,2,170,0,4423.0,9,15,30,0,1,0,0,0,0
6892,8,4,1245,2,11753.0,10,6,55,2,0,0,1,0,0
6893,11,3,425,1,14571.0,16,24,30,4,0,1,0,0,0
6894,9,4,900,1,8475.0,6,6,0,2,0,0,1,0,0
6895,11,3,845,1,13941.0,20,5,0,5,0,1,0,0,0
6896,11,4,1395,1,16079.0,19,21,45,1,0,0,1,0,0
6897,9,4,890,1,13399.0,4,3,0,0,0,0,1,0,0
6898,8,4,1595,2,9653.0,16,6,40,3,0,0,1,0,0
6899,11,4,540,1,14714.0,10,6,0,3,0,0,1,0,0
6900,2,2,165,0,3383.0,11,18,10,1,1,0,0,0,0
6901,11,2,1090,1,22270.0,14,3,5,3,1,0,0,0,0
6902,5,0,135,0,5944.0,7,3,5,6,0,0,0,1,0
6903,11,3,800,1,9663.0,18,5,55,3,0,1,0,0,0
6904,9,4,560,1,7740.0,11,6,40,6,0,0,1,0,0
6905,8,3,1605,1,7211.0,20,4,30,4,0,1,0,0,0
6906,11,2,185,0,7229.0,18,4,55,4,1,0,0,0,0
6907,3,3,155,0,4174.0,11,4,30,1,0,1,0,0,0
6908,8,3,150,0,5170.0,14,15,15,4,0,1,0,0,0
6909,9,4,580,1,15135.0,9,3,10,6,0,0,1,0,0
6910,1,3,315,1,4649.0,15,4,5,2,0,1,0,0,0
6911,5,2,160,0,4668.0,7,5,0,5,1,0,0,0,0
6912,8,4,765,1,7480.0,20,6,40,4,0,0,1,0,0
6913,8,2,165,0,6121.0,17,18,0,3,1,0,0,0,0
6914,11,4,1195,2,15129.0,23,27,5,0,0,0,1,0,0
6915,8,3,675,1,7452.0,9,5,50,2,0,1,0,0,0
6916,11,3,1520,1,10539.0,9,6,35,3,0,1,0,0,0
6917,3,2,170,0,7648.0,22,3,20,6,1,0,0,0,0
